REAL1;RESULTADO;1.1334577720845118E-10;TEMPO;234;REPETICAO;1
REAL2;RESULTADO;6.59383658785373E-12;TEMPO;281;REPETICAO;1
REAL2;RESULTADO;1.4779288903810084E-12;TEMPO;110;REPETICAO;2
REAL1;RESULTADO;3.865352482534945E-12;TEMPO;47;REPETICAO;2
REAL2;RESULTADO;9.777068044058979E-12;TEMPO;78;REPETICAO;3
REAL1;RESULTADO;1.1368683772161603E-12;TEMPO;47;REPETICAO;3
REAL1;RESULTADO;4.206412995699793E-12;TEMPO;47;REPETICAO;4
REAL2;RESULTADO;5.491074261954054E-11;TEMPO;62;REPETICAO;4
REAL2;RESULTADO;7.844391802791506E-12;TEMPO;63;REPETICAO;5
REAL1;RESULTADO;9.094947017729282E-13;TEMPO;31;REPETICAO;5
REAL1;RESULTADO;7.901235221652314E-11;TEMPO;47;REPETICAO;6
REAL2;RESULTADO;9.094947017729282E-13;TEMPO;62;REPETICAO;6
REAL2;RESULTADO;4.206412995699793E-12;TEMPO;78;REPETICAO;7
REAL1;RESULTADO;0.0;TEMPO;47;REPETICAO;7
REAL2;RESULTADO;1.8189894035458565E-12;TEMPO;63;REPETICAO;8
REAL1;RESULTADO;3.524291969370097E-11;TEMPO;31;REPETICAO;8
REAL2;RESULTADO;2.3646862246096134E-11;TEMPO;62;REPETICAO;9
REAL1;RESULTADO;1.0118128557223827E-11;TEMPO;47;REPETICAO;9
REAL1;RESULTADO;1.8530954548623413E-11;TEMPO;63;REPETICAO;10
REAL2;RESULTADO;0.0;TEMPO;62;REPETICAO;10
REAL1;RESULTADO;3.410605131648481E-11;TEMPO;32;REPETICAO;11
REAL2;RESULTADO;1.5916157281026244E-12;TEMPO;62;REPETICAO;11
REAL1;RESULTADO;1.3301360013429075E-11;TEMPO;47;REPETICAO;12
REAL2;RESULTADO;1.8189894035458565E-12;TEMPO;78;REPETICAO;12
REAL2;RESULTADO;4.7975845518521965E-11;TEMPO;78;REPETICAO;13
REAL1;RESULTADO;2.5124791136477143E-11;TEMPO;47;REPETICAO;13
REAL1;RESULTADO;4.320099833421409E-12;TEMPO;63;REPETICAO;14
REAL2;RESULTADO;5.343281372915953E-12;TEMPO;62;REPETICAO;14
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;78;REPETICAO;15
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;47;REPETICAO;15
REAL2;RESULTADO;6.821210263296962E-13;TEMPO;47;REPETICAO;16
REAL1;RESULTADO;7.73070496506989E-12;TEMPO;47;REPETICAO;16
REAL1;RESULTADO;5.684341886080801E-13;TEMPO;78;REPETICAO;17
REAL2;RESULTADO;0.0;TEMPO;62;REPETICAO;17
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;32;REPETICAO;18
REAL2;RESULTADO;8.185452315956354E-11;TEMPO;62;REPETICAO;18
REAL2;RESULTADO;0.0;TEMPO;63;REPETICAO;19
REAL1;RESULTADO;2.5920599000528455E-11;TEMPO;31;REPETICAO;19
REAL2;RESULTADO;7.958078640513122E-12;TEMPO;78;REPETICAO;20
REAL1;RESULTADO;3.865352482534945E-12;TEMPO;31;REPETICAO;20
REAL1;RESULTADO;8.401457307627425E-11;TEMPO;47;REPETICAO;21
REAL2;RESULTADO;1.2505552149377763E-12;TEMPO;78;REPETICAO;21
REAL2;RESULTADO;4.661160346586257E-12;TEMPO;63;REPETICAO;22
REAL1;RESULTADO;3.410605131648481E-13;TEMPO;47;REPETICAO;22
REAL1;RESULTADO;3.035438567167148E-11;TEMPO;47;REPETICAO;23
REAL2;RESULTADO;5.5706550483591855E-12;TEMPO;78;REPETICAO;23
REAL2;RESULTADO;1.1368683772161603E-12;TEMPO;94;REPETICAO;24
REAL1;RESULTADO;2.6147972675971687E-12;TEMPO;62;REPETICAO;24
REAL2;RESULTADO;3.524291969370097E-12;TEMPO;94;REPETICAO;25
REAL1;RESULTADO;1.2278178473934531E-11;TEMPO;47;REPETICAO;25
REAL1;RESULTADO;1.6268586477963254E-10;TEMPO;47;REPETICAO;26
REAL2;RESULTADO;4.547473508864641E-13;TEMPO;79;REPETICAO;26
REAL1;RESULTADO;1.3642420526593924E-12;TEMPO;47;REPETICAO;27
REAL2;RESULTADO;3.865352482534945E-12;TEMPO;62;REPETICAO;27
REAL2;RESULTADO;6.821210263296962E-13;TEMPO;63;REPETICAO;28
REAL1;RESULTADO;3.228706191293895E-11;TEMPO;47;REPETICAO;28
REAL1;RESULTADO;4.206412995699793E-12;TEMPO;47;REPETICAO;29
REAL2;RESULTADO;7.844391802791506E-12;TEMPO;62;REPETICAO;29
REAL2;RESULTADO;4.547473508864641E-12;TEMPO;63;REPETICAO;30
REAL1;RESULTADO;1.1743850336642936E-10;TEMPO;46;REPETICAO;30
