REAL2;RESULTADO;224.52570284565275;TEMPO;3676;REPETICAO;1
REAL1;RESULTADO;98.22184146766187;TEMPO;4000;REPETICAO;1
REAL1;RESULTADO;109.09794170621137;TEMPO;3525;REPETICAO;2
REAL2;RESULTADO;199.52086098750453;TEMPO;3843;REPETICAO;2
REAL1;RESULTADO;126.77287591385755;TEMPO;4079;REPETICAO;3
REAL2;RESULTADO;209.6867419734366;TEMPO;4141;REPETICAO;3
REAL1;RESULTADO;100.76532474464193;TEMPO;3984;REPETICAO;4
REAL2;RESULTADO;234.71399179748016;TEMPO;4322;REPETICAO;4
REAL1;RESULTADO;115.66415543990968;TEMPO;4393;REPETICAO;5
REAL2;RESULTADO;215.0926741530651;TEMPO;4050;REPETICAO;5
REAL2;RESULTADO;261.26350799942384;TEMPO;4031;REPETICAO;6
REAL1;RESULTADO;119.06010996334987;TEMPO;4032;REPETICAO;6
REAL1;RESULTADO;94.50371342213202;TEMPO;4016;REPETICAO;7
REAL2;RESULTADO;235.5600621901075;TEMPO;3750;REPETICAO;7
REAL2;RESULTADO;227.31614356960847;TEMPO;3872;REPETICAO;8
REAL1;RESULTADO;107.81279397288858;TEMPO;3891;REPETICAO;8
REAL2;RESULTADO;223.59159289429795;TEMPO;3546;REPETICAO;9
REAL1;RESULTADO;113.69808781121776;TEMPO;3534;REPETICAO;9
REAL2;RESULTADO;238.79232502810964;TEMPO;3562;REPETICAO;10
REAL1;RESULTADO;115.7259556629466;TEMPO;3594;REPETICAO;10
REAL1;RESULTADO;132.66321136595298;TEMPO;3626;REPETICAO;11
REAL2;RESULTADO;212.8789488968971;TEMPO;3937;REPETICAO;11
REAL2;RESULTADO;218.47949086447602;TEMPO;4561;REPETICAO;12
REAL1;RESULTADO;109.38799294605292;TEMPO;3766;REPETICAO;12
REAL2;RESULTADO;217.84424919556398;TEMPO;3760;REPETICAO;13
REAL1;RESULTADO;109.13401297488122;TEMPO;3697;REPETICAO;13
REAL2;RESULTADO;213.10756271804405;TEMPO;3875;REPETICAO;14
REAL1;RESULTADO;120.46252624724127;TEMPO;4188;REPETICAO;14
REAL1;RESULTADO;122.76279028318368;TEMPO;3594;REPETICAO;15
REAL2;RESULTADO;251.14615797433157;TEMPO;3500;REPETICAO;15
REAL1;RESULTADO;93.53612486901648;TEMPO;3888;REPETICAO;16
REAL2;RESULTADO;238.47178560551288;TEMPO;3891;REPETICAO;16
REAL1;RESULTADO;105.8180186107387;TEMPO;4163;REPETICAO;17
REAL2;RESULTADO;230.86702812442877;TEMPO;4041;REPETICAO;17
REAL2;RESULTADO;245.69537842174668;TEMPO;3781;REPETICAO;18
REAL1;RESULTADO;126.37291300789934;TEMPO;4063;REPETICAO;18
REAL2;RESULTADO;244.01923718080116;TEMPO;3922;REPETICAO;19
REAL1;RESULTADO;121.63469276201954;TEMPO;3578;REPETICAO;19
REAL2;RESULTADO;205.50083938631462;TEMPO;3783;REPETICAO;20
REAL1;RESULTADO;95.33108609406975;TEMPO;3719;REPETICAO;20
REAL1;RESULTADO;115.95372712767983;TEMPO;4534;REPETICAO;21
REAL2;RESULTADO;232.53587156967728;TEMPO;4072;REPETICAO;21
REAL2;RESULTADO;218.28520481547832;TEMPO;3891;REPETICAO;22
REAL1;RESULTADO;126.53180607277966;TEMPO;3594;REPETICAO;22
REAL1;RESULTADO;116.70265138063678;TEMPO;3765;REPETICAO;23
REAL2;RESULTADO;252.6163588189154;TEMPO;3704;REPETICAO;23
REAL1;RESULTADO;101.06030114451653;TEMPO;3969;REPETICAO;24
REAL2;RESULTADO;236.938289310355;TEMPO;3625;REPETICAO;24
REAL2;RESULTADO;217.33180687777224;TEMPO;3632;REPETICAO;25
REAL1;RESULTADO;119.31964043443759;TEMPO;4009;REPETICAO;25
REAL1;RESULTADO;94.32258384821262;TEMPO;3781;REPETICAO;26
REAL2;RESULTADO;214.19986912316097;TEMPO;3719;REPETICAO;26
REAL2;RESULTADO;246.2400463531245;TEMPO;3938;REPETICAO;27
REAL1;RESULTADO;103.7505195994479;TEMPO;3734;REPETICAO;27
REAL2;RESULTADO;258.2072625862977;TEMPO;3876;REPETICAO;28
REAL1;RESULTADO;103.88361523240292;TEMPO;3765;REPETICAO;28
REAL2;RESULTADO;203.542397193929;TEMPO;3819;REPETICAO;29
REAL1;RESULTADO;105.34717044398235;TEMPO;3978;REPETICAO;29
REAL2;RESULTADO;220.96103558893128;TEMPO;3828;REPETICAO;30
REAL1;RESULTADO;104.06495008842694;TEMPO;4000;REPETICAO;30
