REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;2453;REPETICAO;1
REAL1;RESULTADO;3.410605131648481E-13;TEMPO;1172;REPETICAO;1
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1906;REPETICAO;2
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;688;REPETICAO;2
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;1047;REPETICAO;3
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1875;REPETICAO;3
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;609;REPETICAO;4
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1282;REPETICAO;4
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1609;REPETICAO;5
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;594;REPETICAO;5
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;656;REPETICAO;6
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;2219;REPETICAO;6
REAL1;RESULTADO;0.0;TEMPO;594;REPETICAO;7
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1281;REPETICAO;7
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;1094;REPETICAO;8
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1250;REPETICAO;8
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1735;REPETICAO;9
REAL1;RESULTADO;3.410605131648481E-13;TEMPO;593;REPETICAO;9
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;641;REPETICAO;10
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1594;REPETICAO;10
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1266;REPETICAO;11
REAL1;RESULTADO;3.410605131648481E-13;TEMPO;1203;REPETICAO;11
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1219;REPETICAO;12
REAL1;RESULTADO;3.410605131648481E-13;TEMPO;562;REPETICAO;12
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;547;REPETICAO;13
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1781;REPETICAO;13
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1266;REPETICAO;14
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;578;REPETICAO;14
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;563;REPETICAO;15
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1500;REPETICAO;15
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;562;REPETICAO;16
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1141;REPETICAO;16
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;688;REPETICAO;17
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1515;REPETICAO;17
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1157;REPETICAO;18
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;687;REPETICAO;18
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;578;REPETICAO;19
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1250;REPETICAO;19
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1250;REPETICAO;20
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;689;REPETICAO;20
REAL1;RESULTADO;3.410605131648481E-13;TEMPO;828;REPETICAO;21
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1235;REPETICAO;21
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1468;REPETICAO;22
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;750;REPETICAO;22
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;1032;REPETICAO;23
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1234;REPETICAO;23
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1175;REPETICAO;24
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;687;REPETICAO;24
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;594;REPETICAO;25
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1348;REPETICAO;25
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1359;REPETICAO;26
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;594;REPETICAO;26
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;547;REPETICAO;27
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;2016;REPETICAO;27
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1234;REPETICAO;28
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;579;REPETICAO;28
REAL1;RESULTADO;1.1368683772161603E-13;TEMPO;546;REPETICAO;29
REAL2;RESULTADO;2.2737367544323206E-13;TEMPO;1282;REPETICAO;29
REAL1;RESULTADO;2.2737367544323206E-13;TEMPO;1156;REPETICAO;30
REAL2;RESULTADO;3.410605131648481E-13;TEMPO;1344;REPETICAO;30
