REAL2;RESULTADO;1347.325913229843;TEMPO;16783;REPETICAO;1
REAL1;RESULTADO;1346.2122829182388;TEMPO;4141;REPETICAO;1
REAL1;RESULTADO;1382.7897084828592;TEMPO;5594;REPETICAO;2
REAL2;RESULTADO;1380.4676666501373;TEMPO;18734;REPETICAO;2
REAL2;RESULTADO;1312.7511120520724;TEMPO;17593;REPETICAO;3
REAL1;RESULTADO;1328.8609951815108;TEMPO;3890;REPETICAO;3
REAL1;RESULTADO;1361.6956602562566;TEMPO;4219;REPETICAO;4
REAL2;RESULTADO;1348.3191605694844;TEMPO;19673;REPETICAO;4
REAL1;RESULTADO;1353.5850435473076;TEMPO;3921;REPETICAO;5
REAL2;RESULTADO;1261.3183687148307;TEMPO;16344;REPETICAO;5
REAL1;RESULTADO;1349.4427271508139;TEMPO;4110;REPETICAO;6
REAL2;RESULTADO;1364.4678189908573;TEMPO;20576;REPETICAO;6
REAL1;RESULTADO;1380.9402882739441;TEMPO;3813;REPETICAO;7
REAL2;RESULTADO;1300.6889022700636;TEMPO;18707;REPETICAO;7
REAL1;RESULTADO;1321.3805278110403;TEMPO;3859;REPETICAO;8
REAL2;RESULTADO;1333.321221200992;TEMPO;17079;REPETICAO;8
REAL1;RESULTADO;1383.9770482087608;TEMPO;3719;REPETICAO;9
REAL2;RESULTADO;1347.9538425058997;TEMPO;15934;REPETICAO;9
REAL2;RESULTADO;1282.116596825655;TEMPO;17792;REPETICAO;10
REAL1;RESULTADO;1355.1557913265638;TEMPO;3782;REPETICAO;10
REAL1;RESULTADO;1430.9897414929162;TEMPO;3797;REPETICAO;11
REAL2;RESULTADO;1350.7680287602707;TEMPO;16298;REPETICAO;11
REAL1;RESULTADO;1363.4476037012566;TEMPO;3709;REPETICAO;12
REAL2;RESULTADO;1322.3982530018347;TEMPO;16532;REPETICAO;12
REAL1;RESULTADO;1392.3685587188152;TEMPO;3547;REPETICAO;13
REAL2;RESULTADO;1363.3273989369745;TEMPO;17855;REPETICAO;13
REAL2;RESULTADO;1349.0773972168483;TEMPO;19157;REPETICAO;14
REAL1;RESULTADO;1385.2695476305496;TEMPO;3917;REPETICAO;14
REAL2;RESULTADO;1363.5982477899238;TEMPO;18422;REPETICAO;15
REAL1;RESULTADO;1396.413013686798;TEMPO;3813;REPETICAO;15
REAL2;RESULTADO;1361.273656070671;TEMPO;18300;REPETICAO;16
REAL1;RESULTADO;1379.9229139588354;TEMPO;3797;REPETICAO;16
REAL2;RESULTADO;1341.9446496066514;TEMPO;18350;REPETICAO;17
REAL1;RESULTADO;1350.8323948528666;TEMPO;3813;REPETICAO;17
REAL2;RESULTADO;1326.2100133589083;TEMPO;18017;REPETICAO;18
REAL1;RESULTADO;1351.8804409051345;TEMPO;3937;REPETICAO;18
REAL1;RESULTADO;1330.9923141884792;TEMPO;3751;REPETICAO;19
REAL2;RESULTADO;1264.488761631027;TEMPO;16438;REPETICAO;19
REAL2;RESULTADO;1254.4131257174247;TEMPO;18849;REPETICAO;20
REAL1;RESULTADO;1411.3742971796664;TEMPO;3703;REPETICAO;20
REAL2;RESULTADO;1311.6711584936756;TEMPO;18267;REPETICAO;21
REAL1;RESULTADO;1379.455032307934;TEMPO;3783;REPETICAO;21
REAL1;RESULTADO;1379.2444357854197;TEMPO;3782;REPETICAO;22
REAL2;RESULTADO;1368.6822808481188;TEMPO;16001;REPETICAO;22
REAL2;RESULTADO;1340.51258700572;TEMPO;19017;REPETICAO;23
REAL1;RESULTADO;1361.9342347638167;TEMPO;3860;REPETICAO;23
REAL1;RESULTADO;1406.8766575179618;TEMPO;3562;REPETICAO;24
REAL2;RESULTADO;1353.6175174908662;TEMPO;15673;REPETICAO;24
REAL2;RESULTADO;1330.7612311815806;TEMPO;19032;REPETICAO;25
REAL1;RESULTADO;1390.2116403501768;TEMPO;4094;REPETICAO;25
REAL1;RESULTADO;1327.4253954030924;TEMPO;4203;REPETICAO;26
REAL2;RESULTADO;1337.0267583328596;TEMPO;16093;REPETICAO;26
REAL1;RESULTADO;1322.6767734968817;TEMPO;3719;REPETICAO;27
REAL2;RESULTADO;1371.2195497056837;TEMPO;15733;REPETICAO;27
REAL1;RESULTADO;1385.973423023174;TEMPO;3828;REPETICAO;28
REAL2;RESULTADO;1377.1200997183387;TEMPO;16001;REPETICAO;28
REAL1;RESULTADO;1416.3549404500782;TEMPO;3797;REPETICAO;29
REAL2;RESULTADO;1394.0241267567765;TEMPO;17513;REPETICAO;29
REAL2;RESULTADO;1322.2750873572213;TEMPO;19745;REPETICAO;30
REAL1;RESULTADO;1372.611014667532;TEMPO;3625;REPETICAO;30
