REAL1;RESULTADO;3.524291969370097E-12;TEMPO;157;REPETICAO;1
REAL2;RESULTADO;6.366462912410498E-12;TEMPO;93;REPETICAO;1
REAL1;RESULTADO;2.8421709430404007E-12;TEMPO;63;REPETICAO;2
REAL2;RESULTADO;2.2737367544323206E-12;TEMPO;78;REPETICAO;2
REAL2;RESULTADO;4.547473508864641E-12;TEMPO;78;REPETICAO;3
REAL1;RESULTADO;3.637978807091713E-12;TEMPO;47;REPETICAO;3
REAL1;RESULTADO;3.5925040720030665E-11;TEMPO;47;REPETICAO;4
REAL2;RESULTADO;1.0345502232667059E-10;TEMPO;62;REPETICAO;4
REAL2;RESULTADO;2.7284841053187847E-12;TEMPO;63;REPETICAO;5
REAL1;RESULTADO;0.0;TEMPO;47;REPETICAO;5
REAL1;RESULTADO;6.093614501878619E-11;TEMPO;47;REPETICAO;6
REAL2;RESULTADO;2.0463630789890885E-12;TEMPO;78;REPETICAO;6
REAL1;RESULTADO;3.637978807091713E-12;TEMPO;47;REPETICAO;7
REAL2;RESULTADO;1.1368683772161603E-12;TEMPO;62;REPETICAO;7
REAL2;RESULTADO;2.9558577807620168E-12;TEMPO;109;REPETICAO;8
REAL1;RESULTADO;2.114575181622058E-11;TEMPO;47;REPETICAO;8
REAL1;RESULTADO;2.135038812411949E-10;TEMPO;47;REPETICAO;9
REAL2;RESULTADO;3.751665644813329E-12;TEMPO;63;REPETICAO;9
REAL2;RESULTADO;6.59383658785373E-12;TEMPO;78;REPETICAO;10
REAL1;RESULTADO;8.86757334228605E-12;TEMPO;47;REPETICAO;10
REAL2;RESULTADO;1.375610736431554E-11;TEMPO;62;REPETICAO;11
REAL1;RESULTADO;6.480149750132114E-12;TEMPO;47;REPETICAO;11
REAL2;RESULTADO;4.547473508864641E-13;TEMPO;78;REPETICAO;12
REAL1;RESULTADO;4.638422979041934E-11;TEMPO;63;REPETICAO;12
REAL1;RESULTADO;1.9554136088117957E-11;TEMPO;47;REPETICAO;13
REAL2;RESULTADO;4.320099833421409E-11;TEMPO;78;REPETICAO;13
REAL1;RESULTADO;2.4215296434704214E-11;TEMPO;47;REPETICAO;14
REAL2;RESULTADO;0.0;TEMPO;62;REPETICAO;14
REAL1;RESULTADO;1.375610736431554E-11;TEMPO;47;REPETICAO;15
REAL2;RESULTADO;4.547473508864641E-12;TEMPO;62;REPETICAO;15
REAL2;RESULTADO;5.343281372915953E-12;TEMPO;94;REPETICAO;16
REAL1;RESULTADO;4.433786671143025E-12;TEMPO;47;REPETICAO;16
REAL2;RESULTADO;9.322320693172514E-12;TEMPO;63;REPETICAO;17
REAL1;RESULTADO;0.0;TEMPO;46;REPETICAO;17
REAL2;RESULTADO;1.8189894035458565E-12;TEMPO;63;REPETICAO;18
REAL1;RESULTADO;5.343281372915953E-12;TEMPO;47;REPETICAO;18
REAL1;RESULTADO;0.0;TEMPO;47;REPETICAO;19
REAL2;RESULTADO;8.640199666842818E-12;TEMPO;78;REPETICAO;19
REAL1;RESULTADO;1.0686562745831907E-11;TEMPO;78;REPETICAO;20
REAL2;RESULTADO;1.3642420526593924E-12;TEMPO;63;REPETICAO;20
REAL1;RESULTADO;4.18367562815547E-11;TEMPO;31;REPETICAO;21
REAL2;RESULTADO;4.320099833421409E-12;TEMPO;125;REPETICAO;21
REAL2;RESULTADO;4.774847184307873E-12;TEMPO;62;REPETICAO;22
REAL1;RESULTADO;5.9117155615240335E-12;TEMPO;47;REPETICAO;22
REAL2;RESULTADO;4.547473508864641E-12;TEMPO;78;REPETICAO;23
REAL1;RESULTADO;1.2505552149377763E-12;TEMPO;63;REPETICAO;23
REAL2;RESULTADO;3.524291969370097E-12;TEMPO;62;REPETICAO;24
REAL1;RESULTADO;3.410605131648481E-12;TEMPO;47;REPETICAO;24
REAL1;RESULTADO;1.48929757415317E-11;TEMPO;31;REPETICAO;25
REAL2;RESULTADO;9.094947017729282E-13;TEMPO;94;REPETICAO;25
REAL1;RESULTADO;2.1600499167107046E-12;TEMPO;78;REPETICAO;26
REAL2;RESULTADO;7.958078640513122E-13;TEMPO;63;REPETICAO;26
REAL1;RESULTADO;1.7053025658242404E-11;TEMPO;47;REPETICAO;27
REAL2;RESULTADO;1.4210854715202004E-11;TEMPO;62;REPETICAO;27
REAL2;RESULTADO;1.1368683772161603E-12;TEMPO;94;REPETICAO;28
REAL1;RESULTADO;1.0118128557223827E-11;TEMPO;47;REPETICAO;28
REAL1;RESULTADO;1.6711965145077556E-10;TEMPO;78;REPETICAO;29
REAL2;RESULTADO;6.821210263296962E-13;TEMPO;62;REPETICAO;29
REAL1;RESULTADO;6.707523425575346E-12;TEMPO;47;REPETICAO;30
REAL2;RESULTADO;6.821210263296962E-13;TEMPO;63;REPETICAO;30
